ADC1 ADC2 tv_sec tv_usec M_STAT M_POS LVDT_DL LVDT actual_speed
0 9271139 64 579402 16 -1219785 0 0 9037
0 9271131 64 599530 16 -1219604 0 0 9032
0 9271112 64 619658 16 -1219422 0 0 9032
0 9271123 64 639787 16 -1219240 0 0 9032
0 9271104 64 659917 16 -1219058 0 0 9032
0 9271098 64 680047 16 -1218876 0 0 9037
0 9271095 64 700174 16 -1218694 0 0 9037
0 9271093 64 720303 16 -1218513 0 0 9032
0 9271097 64 740432 16 -1218331 0 0 9032
0 9271092 64 760561 16 -1218149 0 0 9032
0 9271098 64 780692 16 -1217967 0 0 9032
0 9271103 64 800820 16 -1217785 0 0 9037
0 9271106 64 820948 16 -1217603 0 0 9037
0 9271114 64 841077 16 -1217422 0 0 9032
0 9271116 64 861206 16 -1217240 0 0 9032
0 9271124 64 881335 16 -1217058 0 0 9032
0 9271118 64 901465 16 -1216876 0 0 9032
0 9271124 64 921594 16 -1216694 0 0 9037
0 9271130 64 941722 16 -1216512 0 0 9037
0 9271130 64 961851 16 -1216331 0 0 9032
0 9271130 64 981982 16 -1216149 0 0 9032
0 9271139 65 2112 16 -1215967 0 0 9032
0 9271135 65 22243 16 -1215785 0 0 9032
0 9271127 65 42369 16 -1215603 0 0 9037
0 9271128 65 62499 16 -1215421 0 0 9037
0 9271122 65 82627 16 -1215240 0 0 9032
0 9271114 65 102755 16 -1215058 0 0 9032
0 9271112 65 122886 16 -1214876 0 0 9032
0 9271107 65 143013 16 -1214694 0 0 9032
0 9271105 65 163142 16 -1214512 0 0 9037
0 9271101 65 183274 16 -1214331 0 0 9032
0 9271110 65 203400 16 -1214149 0 0 9032
0 9271108 65 223528 16 -1213967 0 0 9032
0 9271109 65 243657 16 -1213785 0 0 9032
0 9271119 65 263787 16 -1213603 0 0 9032
0 9271115 65 283917 16 -1213421 0 0 9037
0 9271115 65 304043 16 -1213240 0 0 9032
0 9271117 65 324173 16 -1213058 0 0 9032
0 9271120 65 344302 16 -1212876 0 0 9032
0 9271128 65 364431 16 -1212694 0 0 9032
0 9271127 65 384562 16 -1212512 0 0 9037
0 9271137 65 404690 16 -1212330 0 0 9037
0 9271146 65 424818 16 -1212149 0 0 9032
0 9271152 65 444947 16 -1211967 0 0 9032
0 9271148 65 465076 16 -1211785 0 0 9032
0 9271142 65 485205 16 -1211603 0 0 9032
0 9271146 65 505335 16 -1211421 0 0 9037
0 9271147 65 525464 16 -1211239 0 0 9037
0 9271149 65 545593 16 -1211058 0 0 9032
0 9271148 65 565722 16 -1210876 0 0 9032
0 9271130 65 585850 16 -1210694 0 0 9032
0 9271120 65 605980 16 -1210512 0 0 9032
0 9271120 65 626108 16 -1210330 0 0 9037
0 9271111 65 646237 16 -1210148 0 0 9037
0 9271108 65 666367 16 -1209967 0 0 9032
0 9271108 65 686497 16 -1209785 0 0 9032
0 9271089 65 706625 16 -1209603 0 0 9032
0 9271086 65 726753 16 -1209421 0 0 9032
0 9271080 65 746882 16 -1209239 0 0 9037
0 9271081 65 767015 16 -1209057 0 0 9037
0 9271083 65 787142 16 -1208876 0 0 9032
0 9271080 65 807273 16 -1208694 0 0 9032
0 9271081 65 827400 16 -1208512 0 0 9032
0 9271077 65 847529 16 -1208330 0 0 9032
0 9271073 65 867660 16 -1208148 0 0 9037
0 9271078 65 887787 16 -1207966 0 0 9037
0 9271060 65 907916 16 -1207785 0 0 9032
0 9271065 65 928048 16 -1207603 0 0 9032
0 9271067 65 948172 16 -1207421 0 0 9032
0 9271068 65 968302 16 -1207239 0 0 9032
0 9271062 65 988433 16 -1207057 0 0 9037
0 9271060 66 8561 16 -1206876 0 0 9032
0 9271064 66 28688 16 -1206694 0 0 9032
0 9271068 66 48817 16 -1206512 0 0 9032
0 9271058 66 68946 16 -1206330 0 0 9032
0 9271061 66 89075 16 -1206148 0 0 9032
0 9271077 66 109206 16 -1205966 0 0 9037
0 9271076 66 129334 16 -1205785 0 0 9032
0 9271076 66 149463 16 -1205603 0 0 9032
0 9271075 66 169591 16 -1205421 0 0 9032
0 9271087 66 189720 16 -1205239 0 0 9032
0 9271090 66 209850 16 -1205057 0 0 9037
0 9271090 66 229979 16 -1204875 0 0 9037
0 9271084 66 250108 16 -1204694 0 0 9032
0 9271094 66 270237 16 -1204512 0 0 9032
0 9271106 66 290367 16 -1204330 0 0 9032
0 9271106 66 310495 16 -1204148 0 0 9032
0 9271111 66 330624 16 -1203966 0 0 9037
0 9271114 66 350752 16 -1203784 0 0 9037
0 9271114 66 370882 16 -1203603 0 0 9032
0 9271135 66 391013 16 -1203421 0 0 9032
0 9271123 66 411141 16 -1203239 0 0 9032
0 9271137 66 431269 16 -1203057 0 0 9032
0 9271136 66 451397 16 -1202875 0 0 9037
0 9271138 66 471526 16 -1202693 0 0 9037
0 9271145 66 491657 16 -1202512 0 0 9032
0 9271148 66 511786 16 -1202330 0 0 9032
0 9271147 66 531914 16 -1202148 0 0 9032
0 9271159 66 552042 16 -1201966 0 0 9032
0 9271153 66 572171 16 -1201784 0 0 9037
0 9271161 66 592300 16 -1201602 0 0 9037
0 9271157 66 612431 16 -1201421 0 0 9032
0 9271155 66 632561 16 -1201239 0 0 9032
0 9271163 66 652689 16 -1201057 0 0 9032
0 9271156 66 672819 16 -1200875 0 0 9032
0 9271160 66 692947 16 -1200693 0 0 9037
0 9271162 66 713077 16 -1200511 0 0 9037
0 9271155 66 733204 16 -1200330 0 0 9032
0 9271153 66 753332 16 -1200148 0 0 9032
0 9271149 66 773463 16 -1199966 0 0 9032
0 9271152 66 793593 16 -1199784 0 0 9032
0 9271148 66 813721 16 -1199602 0 0 9037
0 9271134 66 833849 16 -1199421 0 0 9032
0 9271137 66 853977 16 -1199239 0 0 9032
0 9271129 66 874106 16 -1199057 0 0 9032
0 9271124 66 894237 16 -1198875 0 0 9032
0 9271115 66 914366 16 -1198693 0 0 9032
0 9271114 66 934494 16 -1198511 0 0 9037
0 9271105 66 954622 16 -1198330 0 0 9032
0 9271097 66 974751 16 -1198148 0 0 9032
